umap_n_components,umap_n_neighbors,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_epsilon,n_clusters,n_outliers,outlier_pct,silhouette,dbcv,avg_persistence,score
2,5,0.2,10,5,0.0,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.0749551021183923,0.49902367666613545
2,5,0.2,8,5,0.0,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.08356456247416634,0.49902367666613545
2,5,0.2,8,5,0.05,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.08356456247416634,0.49902367666613545
2,5,0.2,10,5,0.3,4,27,23.684210526315788,0.098265640437603,0.25413062913281637,0.0749551021183923,0.49902367666613545
2,5,0.05,12,10,0.3,3,40,35.08771929824561,0.09710144996643066,0.2610784280338354,0.047771471939771826,0.49882115011200756
2,5,0.05,12,10,0.0,3,40,35.08771929824561,0.09710144996643066,0.2610784280338354,0.047771471939771826,0.49882115011200756
2,5,0.05,12,10,0.05,3,40,35.08771929824561,0.09710144996643066,0.2610784280338354,0.047771471939771826,0.49882115011200756
2,5,0.05,12,10,0.1,3,40,35.08771929824561,0.09710144996643066,0.2610784280338354,0.047771471939771826,0.49882115011200756
2,5,0.05,12,10,0.2,3,40,35.08771929824561,0.09710144996643066,0.2610784280338354,0.047771471939771826,0.49882115011200756
2,5,0.3,25,1,0.1,2,0,0.0,0.10028743743896484,0.13398089864423457,0.17834097752886563,0.4986354750735386
2,5,0.3,25,1,0.3,2,0,0.0,0.10028743743896484,0.13398089864423457,0.17834097752886563,0.4986354750735386
2,5,0.3,25,1,0.05,2,0,0.0,0.10028743743896484,0.13398089864423457,0.17834097752886563,0.4986354750735386
2,5,0.3,25,1,0.0,2,0,0.0,0.10028743743896484,0.13398089864423457,0.17834097752886563,0.4986354750735386
2,5,0.3,25,1,0.2,2,0,0.0,0.10028743743896484,0.13398089864423457,0.17834097752886563,0.4986354750735386
2,10,0.0,5,7,0.1,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11081840810674892,0.4942229950987334
2,10,0.0,8,7,0.3,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11071376381957801,0.4942229950987334
2,10,0.0,8,7,0.05,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11071376381957801,0.4942229950987334
2,10,0.0,5,7,0.3,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11081840810674892,0.4942229950987334
2,10,0.0,8,7,0.0,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11071376381957801,0.4942229950987334
2,10,0.0,8,7,0.1,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11071376381957801,0.4942229950987334
2,10,0.0,8,7,0.2,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11071376381957801,0.4942229950987334
2,10,0.0,5,7,0.0,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11081840810674892,0.4942229950987334
2,10,0.0,5,7,0.05,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11081840810674892,0.4942229950987334
2,10,0.0,5,7,0.2,4,32,28.07017543859649,0.1198839470744133,0.255951884786911,0.11081840810674892,0.4942229950987334
2,30,0.0,8,3,0.0,3,36,31.57894736842105,0.14142654836177826,0.2153282846432896,0.12056685251245054,0.4941874013747405
2,30,0.0,8,3,0.3,3,36,31.57894736842105,0.14142654836177826,0.2153282846432896,0.12056685251245054,0.4941874013747405
2,30,0.0,8,3,0.1,3,36,31.57894736842105,0.14142654836177826,0.2153282846432896,0.12056685251245054,0.4941874013747405
2,30,0.0,8,3,0.05,3,36,31.57894736842105,0.14142654836177826,0.2153282846432896,0.12056685251245054,0.4941874013747405
2,30,0.0,8,3,0.2,3,36,31.57894736842105,0.14142654836177826,0.2153282846432896,0.12056685251245054,0.4941874013747405
2,10,0.2,12,3,0.3,3,37,32.45614035087719,0.09956221282482147,0.23311050664444785,0.07882294929717347,0.493266253879748
